record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.temperature[C],record.unknown,record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],record.heart_rate[bpm],record.enhanced_respiration_rate[Breaths/min],
"1089818985","49472.81","342.79999999999995","32","124","547020858","-947488868","5.318","124","26.73",,
"1089818986","49478.36","343.4","32","124","547020672","-947489659","5.235","124","26.73",,
"1089818987","49483.55","344.4","32","123","547020470","-947490439","5.318","123","26.73",,
"1089818988","49488.82","345.0","32","123","547020241","-947491229","5.179","123","26.73",,
"1089818989","49494.72","345.20000000000005","32","123","547020006","-947492081","5.095","123","26.73",,
"1089818990","49500.96","345.4","32","123","547019755","-947492927","5.048","123","27.66",,
"1089818991","49506.87","345.6","32","123","547019518","-947493745","5.188","123","27.66",,
"1089818992","49512.59","345.6","32","123","547019316","-947494558","5.365","123","27.66",,
"1089818993","49517.99","345.79999999999995","32","124","547019096","-947495320","5.43","124","27.66",,
"1089818994","49523.64","345.79999999999995","32","124","547018870","-947496118","5.654","124","27.66",,
"1089818995","49529.28","345.79999999999995","32","124","547018643","-947496936","5.72","124","27.89",,
"1089818996","49535.23","345.79999999999995","32","125","547018424","-947497783","5.794","125","27.89",,
"1089818997","49540.76","346.0","32","126","547018201","-947498614","5.804","126","27.89",,
"1089818998","49546.94","346.0","32","126","547017968","-947499516","5.878","126","27.89",,
"1089818999","49553.49","346.0","32","127","547017728","-947500431","5.934","127","27.89",,
"1089819000","49559.85","346.20000000000005","32","127","547017476","-947501318","6.102","127","28.43",,
"1089819001","49565.91","346.20000000000005","32","127","547017240","-947502202","6.149","127","28.43",,
"1089819002","49572.34","346.20000000000005","31","127","547016992","-947503122","6.214","127","28.43",,
"1089819003","49578.78","346.4","32","128","547016771","-947504073","6.317","128","28.43",,
"1089819004","49585.9","346.4","32","128","547016555","-947505069","6.373","128","28.43",,
"1089819005","49592.67","346.4","31","127","547016335","-947506002","6.448","127","27.62",,
"1089819006","49598.89","346.6","31","127","547016127","-947506884","6.364","127","27.62",,
"1089819007","49605.17","346.6","31","127","547015899","-947507773","6.364","127","27.62",,
"1089819008","49611.22","346.6","31","127","547015661","-947508625","6.317","127","27.62",,
"1089819009","49616.54","346.79999999999995","31","127","547015434","-947509424","6.252","127","27.62",,
"1089819010","49622.7","346.79999999999995","31","127","547015198","-947510285","6.252","127","28.25",,
"1089819011","49628.02","347.0","31","127","547014974","-947511105","6.186","127","28.25",,
"1089819012","49634.45","347.0","31","127","547014732","-947512006","6.102","127","28.25",,
"1089819013","49640.15","347.20000000000005","31","127","547014505","-947512850","6.102","127","28.25",,
"1089819014","49645.72","347.20000000000005","31","127","547014290","-947513721","5.944","127","28.25",,
"1089819015","49652.01","347.4","31","127","547014057","-947514630","5.934","127","28.68",,
"1089819016","49658.29","347.4","31","127","547013835","-947515514","5.822","127","28.68",,
"1089819017","49664.03","347.6","31","127","547013634","-947516352","5.72","127","28.68",,
"1089819018","49669.95","347.6","31","126","547013427","-947517180","5.645","126","28.68",,
"1089819019","49675.48","347.79999999999995","31","126","547013237","-947517981","5.645","126","29.75",,
"1089819020","49680.27","347.79999999999995","31","126","547013016","-947518731","5.561","126","29.75",,
"1089819021","49686.0","348.0","31","126","547012822","-947519573","5.468","126","29.75",,
"1089819022","49691.52","348.20000000000005","31","125","547012619","-947520397","5.402","125","29.75",,
"1089819023","49696.89","348.4","31","125","547012424","-947521218","5.337","125","29.75",,
"1089819024","49702.19","348.6","31","125","547012240","-947522068","5.067","125","29.75",,
"1089819025","49708.57","348.6","31","124","547012022","-947522927","4.871","124","28.49",,
"1089819026","49714.59","348.79999999999995","31","124","547011812","-947523770","4.955","124","28.49",,
"1089819027","49719.97","349.0","31","124","547011696","-947524582","4.6","124","28.49",,
"1089819028","49725.32","349.20000000000005","31","124","547011550","-947525328","4.059","124","28.49",,
"1089819029","49730.31","349.4","31","124","547011377","-947526050","4.18","124","28.44",,
"1089819030","49735.46","349.6","31","123","547011194","-947526749","4.171","123","28.44",,
"1089819031","49740.01","349.79999999999995","31","123","547010961","-947527384","4.32","123","28.44",,
"1089819032","49744.73","350.20000000000005","31","123","547010812","-947528058","4.18","123","28.44",,
"1089819033","49749.03","350.4","31","122","547010632","-947528678","3.947","122","28.44",,
"1089819034","49753.5","350.6","31","122","547010500","-947529346","3.919","122","29.2",,
"1089819035","49757.99","350.79999999999995","31","122","547010354","-947530003","3.863","122","29.2",,
"1089819036","49762.7","351.0","31","122","547010184","-947530693","4.068","122","29.2",,
"1089819037","49767.16","351.4","31","123","547010043","-947531370","4.003","123","29.2",,
"1089819038","49771.42","351.6","31","123","547009894","-947532046","3.975","123","29.2",,
"1089819039","49775.98","351.6","31","123","547009663","-947532687","3.667","123","29.2",,
"1089819040","49780.89","352.0","31","124","547009440","-947533376","3.742","124","28.13",,
"1089819041","49785.4","352.20000000000005","31","125","547009265","-947534052","3.611","125","28.13",,
"1089819042","49790.3","352.4","31","125","547009072","-947534721","3.508","125","28.13",,
"1089819043","49794.86","352.6","31","126","547008928","-947535368","3.415","126","28.13",,
"1089819044","49799.18","352.6","31","126","547008766","-947535993","3.34","126","28.13",,
"1089819045","49803.45","352.79999999999995","31","127","547008626","-947536652","3.471","127","27.02",,
"1089819046","49808.6","353.0","31","127","547008458","-947537370","3.639","127","27.02",,
"1089819047","49812.96","353.20000000000005","31","127","547008307","-947537995","3.499","127","27.02",,
"1089819048","49817.52","353.4","31","128","547008172","-947538692","3.695","128","27.02",,
"1089819049","49823.31","353.6","31","128","547007982","-947539467","3.956","128","27.02",,
"1089819050","49827.8","353.79999999999995","31","128","547007871","-947540146","4.003","128","26.28",,
"1089819051","49832.62","353.79999999999995","31","128","547007760","-947540864","3.9","128","26.28",,
"1089819052","49837.71","354.20000000000005","31","128","547007585","-947541600","4.133","128","26.28",,
"1089819053","49842.94","354.4","31","128","547007449","-947542380","4.488","128","26.28",,
"1089819054","49848.23","354.6","31","128","547007212","-947543124","4.675","128","26.28",,
"1089819055","49853.46","354.79999999999995","31","129","547007031","-947543864","4.553","129","25.39",,
"1089819056","49858.65","355.0","31","129","547006798","-947544601","4.74","129","25.39",,
"1089819057","49864.42","355.0","31","129","547006547","-947545366","4.777","129","25.39",,
"1089819058","49869.46","355.20000000000005","31","130","547006298","-947546047","4.824","130","25.39",,
"1089819059","49874.53","355.4","31","131","547006105","-947546783","5.02","131","25.39",,
"1089819060","49879.98","355.6","31","131","547005828","-947547519","5.346","131","25.98",,
"1089819061","49885.15","355.6","31","132","547005545","-947548246","5.188","132","25.98",,
"1089819062","49890.35","355.79999999999995","31","133","547005315","-947549032","5.318","133","25.98",,
"1089819063","49896.81","355.79999999999995","31","133","547005045","-947549922","5.682","133","25.98",,
"1089819064","49903.03","356.0","31","134","547004799","-947550777","5.608","134","25.2",,
"1089819065","49908.81","356.0","31","134","547004605","-947551631","5.496","134","25.2",,
"1089819066","49914.54","356.0","31","134","547004415","-947552560","5.682","134","25.2",,
"1089819067","49921.53","356.0","31","134","547004191","-947553561","5.738","134","25.2",,
"1089819068","49928.4","356.20000000000005","31","134","547003945","-947554550","5.897","134","25.2",,
"1089819069","49935.37","356.20000000000005","31","134","547003714","-947555554","6.074","134","25.2",,
"1089819070","49942.58","356.20000000000005","31","135","547003459","-947556572","6.466","135","24.28",,
"1089819071","49949.42","356.20000000000005","31","135","547003207","-947557578","6.662","135","24.28",,
"1089819072","49956.93","356.20000000000005","31","135","547002940","-947558683","7.045","135","24.28",,
"1089819073","49964.75","356.20000000000005","31","135","547002730","-947559810","6.867","135","24.28",,
"1089819074","49972.6","356.20000000000005","31","135","547002498","-947560970","7.315","135","24.28",,
"1089819075","49980.43","356.20000000000005","31","136","547002279","-947562122","7.381","136","24.06",,
"1089819076","49988.24","356.20000000000005","31","136","547002059","-947563291","7.53","136","24.06",,
"1089819077","49996.52","356.20000000000005","31","136","547001861","-947564522","7.614","136","24.06",,
"1089819078","50004.57","356.20000000000005","31","136","547001700","-947565753","7.642","136","24.06",,
"1089819079","50012.86","356.20000000000005","31","136","547001530","-947566950","7.474","136","23.91",,
"1089819080","50020.61","356.0","31","136","547001360","-947568128","7.707","136","23.91",,
"1089819081","50028.71","356.0","31","136","547001218","-947569355","7.875","136","23.91",,
"1089819082","50036.55","356.0","31","136","547001057","-947570559","7.8","136","23.91",,
"1089819083","50044.85","356.0","31","136","547000920","-947571790","7.716","136","23.91",,
"1089819084","50052.98","356.0","31","136","547000798","-947572995","7.67","136","23.91",,
"1089819085","50060.78","356.0","31","135","547000684","-947574165","7.791","135","22.63",,
"1089819086","50068.06","356.0","31","135","547000580","-947575284","7.605","135","22.63",,
"1089819087","50075.48","356.0","31","135","547000489","-947576428","7.567","135","22.63",,
"1089819088","50083.24","356.0","31","135","547000389","-947577579","7.427","135","22.63",,
"1089819089","50090.35","356.0","31","135","547000297","-947578666","7.418","135","22.63",,
"1089819090","50097.33","356.0","31","134","547000236","-947579779","7.418","134","23.75",,
"1089819091","50104.96","355.79999999999995","31","134","547000165","-947580964","7.53","134","23.75",,
"1089819092","50112.81","355.79999999999995","31","134","547000082","-947582178","7.567","134","23.75",,
"1089819093","50120.92","355.6","31","134","546999978","-947583405","7.605","134","23.75",,
"1089819094","50128.87","355.4","31","134","546999893","-947584637","7.698","134","23.75",,
"1089819095","50137.21","355.4","31","133","546999774","-947585919","7.866","133","23.71",,
"1089819096","50145.66","355.20000000000005","31","133","546999656","-947587210","7.866","133","23.71",,
"1089819097","50154.13","355.20000000000005","31","132","546999553","-947588476","7.772","132","23.71",,
"1089819098","50162.32","355.20000000000005","31","131","546999472","-947589753","7.838","131","23.71",,
"1089819099","50170.86","355.20000000000005","31","131","546999392","-947591054","7.875","131","23.71",,
"1089819100","50179.94","355.20000000000005","31","130","546999239","-947592388","8.127","130","23.68",,
"1089819101","50188.48","355.0","31","129","546999110","-947593679","8.416","129","23.68",,
"1089819102","50197.12","355.0","31","128","546998996","-947594977","8.547","128","23.68",,
"1089819103","50205.65","354.79999999999995","31","127","546998882","-947596293","8.79","127","23.68",,
"1089819104","50214.82","354.79999999999995","31","126","546998722","-947597661","8.911","126","23.68",,
"1089819105","50223.6","354.6","31","125","546998614","-947599018","9.079","125","25.23",,
"1089819106","50232.68","354.4","31","124","546998476","-947600404","9.172","124","25.23",,
"1089819107","50241.41","354.20000000000005","31","124","546998365","-947601793","9.069","124","25.23",,
"1089819108","50251.3","354.0","31","123","546998319","-947603325","8.948","123","25.23",,
"1089819109","50261.27","353.6","31","122","546998312","-947604831","8.79","122","25.23",,
"1089819110","50270.81","353.4","31","121","546998238","-947606281","8.78","121","24.7",,
"1089819111","50280.12","353.20000000000005","31","120","546998137","-947607689","8.687","120","24.7",,
"1089819112","50289.34","353.0","31","119","546998018","-947609072","8.724","119","24.7",,
"1089819113","50297.89","353.0","31","118","546997871","-947610381","8.491","118","24.7",,
"1089819114","50306.11","352.79999999999995","31","118","546997742","-947611634","8.052","118","24.7",,
